team1_players,team2_players,venue,date
"['WTS Porterfield', 'PR Stirling', 'A Balbirnie', 'HT Tector', 'GH Dockrell', 'L Tucker', 'MR Adair', 'Simi Singh', 'AR McBrine', 'CA Young', 'J Little']","['BRM Taylor', 'RW Chakabva', 'CR Ervine', 'M Shumba', 'SC Williams', 'Sikandar Raza', 'W Madhevere', 'LM Jongwe', 'WP Masakadza', 'B Muzarabani', 'R Ngarava']","Civil Service Cricket Club, Stormont, Belfast",2021-09-10
