team1_players,team2_players,venue,date
"['Tamim Iqbal', 'Liton Das', 'Imrul Kayes', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Soumya Sarkar', 'Mahmudullah', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Mustafizur Rahman', 'Rubel Hossain']","['KOA Powell', 'SD Hope', 'DM Bravo', 'MN Samuels', 'SO Hetmyer', 'R Powell', 'RL Chase', 'KMA Paul', 'KAJ Roach', 'D Bishoo', 'O Thomas']","Shere Bangla National Stadium, Mirpur",2018-12-09
