team1_players,team2_players,venue,date
"['Liton Das', 'Tamim Iqbal', 'Nazmul Hossain Shanto', 'Mushfiqur Rahim', 'Mahmudullah', 'Mohammad Mithun', 'Mohammad Saifuddin', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Taijul Islam', 'Mustafizur Rahman']","['TS Kamunhukamwe', 'CJ Chibhabha', 'RW Chakabva', 'BRM Taylor', 'W Madhevere', 'Sikandar Raza', 'R Mutumbami', 'CT Mutombodzi', 'DT Tiripano', 'CT Mumba', 'CB Mpofu']",Sylhet International Cricket Stadium,2020-03-01
