team1_players,team2_players,venue,date
"['KH Prajapati', 'Jatinder Singh', 'Shoaib Khan', 'Zeeshan Maqsood', 'Khawar Ali', 'Ayan Khan', 'Sandeep Goud', 'Naseem Khushi', 'Kaleemullah', 'Nestor Dhamba', 'Bilal Khan']","['Chirag Suri', 'Waseem Muhammad', 'CP Rizwan', 'V Aravind', 'Muhammad Usman', 'Basil Hameed', 'Rohan Mustafa', 'Kashif Daud', 'Ahmed Raza', 'Zahoor Khan', 'Akif Raja']",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2022-02-08
