team1_players,team2_players,venue,date
"['KH Prajapati', 'Jatinder Singh', 'Shoaib Khan', 'Ayan Khan', 'Zeeshan Maqsood', 'Suraj Kumar', 'Sandeep Goud', 'Mohammad Nadeem', 'Kaleemullah', 'Bilal Khan', 'Khawar Ali']","['Waseem Muhammad', 'Chirag Suri', 'V Aravind', 'CP Rizwan', 'Asif Khan', 'Rohan Mustafa', 'Basil Hameed', 'Kashif Daud', 'Ahmed Raza', 'Junaid Siddique', 'Zahoor Khan']","ICC Academy, Dubai",2022-03-05
