team1_players,team2_players,venue,date
"['Tamim Iqbal', 'Anamul Haque', 'Nazmul Hossain Shanto', 'Mushfiqur Rahim', 'Mahmudullah', 'Afif Hossain', 'Mehedi Hasan Miraz', 'Taijul Islam', 'Hasan Mahmud', 'Mustafizur Rahman', 'Ebadat Hossain']","['T Kaitano', 'T Marumani', 'I Kaia', 'W Madhevere', 'Sikandar Raza', 'C Madande', 'T Munyonga', 'LM Jongwe', 'B Evans', 'R Ngarava', 'VM Nyauchi']",Harare Sports Club,2022-08-10
