team1_players,team2_players,venue,date
"['RG Sharma', 'S Dhawan', 'V Kohli', 'Yuvraj Singh', 'MS Dhoni', 'HH Pandya', 'KM Jadhav', 'RA Jadeja', 'B Kumar', 'UT Yadav', 'JJ Bumrah']","['N Dickwella', 'MD Gunathilaka', 'BKG Mendis', 'MDKJ Perera', 'AD Mathews', 'DAS Gunaratne', 'LD Chandimal', 'NLTC Perera', 'RAS Lakmal', 'SL Malinga', 'N Pradeep']",Kennington Oval,2017-06-08
