0
7.0
85.0
86.0
13.0
38.0
37.0
61.0
82.0
35.0
73.0
29.0
22.0
127.0
22.0
25.0
5.0
31.0
5.0
42.0
113.0
104.0
0.0
4.0
6.0
5.0
18.0
34.0
7.0
1.0
96.0
36.0
-3.0
26.0
6.0
71.0
-3.0
23.0
22.0
54.0
66.0
31.0
8.0
56.0
93.0
33.0
23.0
11.0
-3.0
2.0
26.0
12.0
-3.0
1.0
94.0
1.0
52.0
24.0
40.0
5.0
34.0
4.0
22.0
147.0
47.0
8.0
62.0
35.0
-3.0
-3.0
9.0
27.0
64.0
52.0
100.0
43.0
33.0
69.0
24.0
56.0
2.0
-3.0
9.0
64.0
9.0
72.0
138.0
73.0
60.0
12.0
4.0
1.0
-3.0
12.0
35.0
-3.0
52.0
41.0
86.0
2.0
98.0
3.0
33.0
12.0
95.0
14.0
0.0
56.0
126.0
4.0
56.0
51.0
13.0
68.0
59.0
57.0
43.0
136.0
0.0
50.0
35.0
8.0
76.0
50.0
26.0
24.0
55.0
12.0
64.0
8.0
1.0
67.0
8.0
86.0
31.0
2.0
48.0
69.0
26.0
-1.0
71.0
98.0
2.0
36.0
104.0
156.0
48.0
80.0
57.0
9.0
8.0
13.0
4.0
0.0
52.0
-1.0
9.0
2.0
125.0
83.0
1.0
4.0
61.0
4.0
2.0
0.0
213.0
129.0
97.0
0.0
49.0
0.0
12.0
8.0
0.0
27.0
2.0
5.0
82.0
31.0
21.0
4.0
62.0
42.0
76.0
92.0
76.0
28.0
-3.0
32.0
5.0
18.0
70.0
69.0
35.0
22.0
39.0
95.0
36.0
18.0
14.0
23.0
8.0
66.0
53.0
5.0
51.0
38.0
35.0
10.0
51.0
19.0
33.0
24.0
99.0
16.0
0.0
2.0
37.0
87.0
62.0
9.0
9.0
-3.0
-3.0
8.0
31.0
17.0
26.0
42.0
6.0
22.0
58.0
59.0
36.0
6.0
0.0
0.0
8.0
10.0
118.0
89.0
50.0
18.0
6.0
30.0
11.0
4.0
2.0
34.0
12.0
2.0
7.0
25.0
32.0
58.0
135.0
8.0
81.0
0.0
16.0
79.0
29.0
6.0
39.0
40.0
42.0
133.0
1.0
-3.0
65.0
139.0
70.0
27.0
39.0
10.0
15.0
11.0
2.0
32.0
9.0
5.0
86.0
5.0
35.0
65.0
62.0
128.0
146.0
53.0
77.0
85.0
14.0
93.0
4.0
2.0
39.0
33.0
1.0
-3.0
34.0
-3.0
54.0
-3.0
20.0
14.0
47.0
15.0
21.0
33.0
-3.0
54.0
38.0
16.0
39.0
23.0
22.0
37.0
34.0
60.0
34.0
42.0
103.0
36.0
17.0
22.0
74.0
0.0
0.0
76.0
70.0
49.0
91.0
74.0
84.0
24.0
69.0
26.0
12.0
6.0
50.0
35.0
56.0
13.0
101.0
77.0
2.0
4.0
