team1_players,team2_players,venue,date
"['HM Amla', 'GC Smith', 'JH Kallis', 'JP Duminy', 'F du Plessis', 'DA Miller', 'MV Boucher', 'J Botha', 'M Morkel', 'LL Tsotsobe', 'DW Steyn']","['DA Warner', 'RT Ponting', 'MJ Clarke', 'MEK Hussey', 'SPD Smith', 'SR Watson', 'BJ Haddin', 'MG Johnson', 'XJ Doherty', 'DE Bollinger', 'PJ Cummins']",St George's Park,2011-10-23
