team1_players,team2_players,venue,date
"['GC Smith', 'HM Amla', 'CA Ingram', 'AB de Villiers', 'JP Duminy', 'DA Miller', 'J Botha', 'WD Parnell', 'DW Steyn', 'M Morkel', 'LL Tsotsobe']","['M Vijay', 'SR Tendulkar', 'V Kohli', 'RG Sharma', 'Yuvraj Singh', 'MS Dhoni', 'SK Raina', 'Harbhajan Singh', 'Z Khan', 'A Nehra', 'MM Patel']",Kingsmead,2011-01-12
