team1_players,team2_players,venue,date
"['BB McCullum', 'SP Fleming', 'LRPL Taylor', 'PG Fulton', 'HJH Marshall', 'CD McMillan', 'AR Adams', 'SE Bond', 'MR Gillespie', 'JS Patel', 'MJ Mason']","['WU Tharanga', 'ST Jayasuriya', 'DPMD Jayawardene', 'KC Sangakkara', 'MS Atapattu', 'CK Kapugedera', 'MF Maharoof', 'WPUJC Vaas', 'CRD Fernando', 'M Muralitharan', 'SL Malinga']",Eden Park,2007-01-06
