team1_players,team2_players,venue,date
"['TN de Grooth', 'AN Kervezee', 'PW Borren', 'ES Szwarczynski', 'WF Stelling', 'RN ten Doeschate', 'B Zuiderent', 'HJC Mol', 'AF Buurman', 'J Smits', 'Mudassar Bukhari']","['DF Watts', 'RM Haq', 'NS Poonia', 'RR Watson', 'RO Hussain', 'NFI McCallum', 'CJO Smith', 'JAR Blain', 'GD Drummond', 'GA Rogers', 'PJC Hoffmann']","Civil Service Cricket Club, Stormont",2007-07-13
