team1_players,team2_players,venue,date
"['MJ Guptill', 'BB McCullum', 'KS Williamson', 'LRPL Taylor', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'DL Vettori', 'MJ Henry', 'TG Southee', 'TA Boult']","['HM Amla', 'Q de Kock', 'F du Plessis', 'RR Rossouw', 'AB de Villiers', 'DA Miller', 'JP Duminy', 'VD Philander', 'DW Steyn', 'M Morkel', 'Imran Tahir']",Eden Park,2015-03-24
