team1_players,team2_players,venue,date
"['DR Smith', 'KOA Powell', 'KA Edwards', 'DM Bravo', 'LMP Simmons', 'DJ Bravo', 'DJG Sammy', 'D Ramdin', 'NO Miller', 'SP Narine', 'R Rampaul']","['MJ Lumb', 'MM Ali', 'LJ Wright', 'JE Root', 'BA Stokes', 'JC Buttler', 'RS Bopara', 'TT Bresnan', 'SCJ Broad', 'JC Tredwell', 'SD Parry']","Sir Vivian Richards Stadium, North Sound",2014-03-02
