team1_players,team2_players,venue,date
"['Irfan Ahmed', 'Skhawat Ali', 'JJ Atkinson', 'Nizakat Khan', 'Babar Hayat', 'Waqas Barkat', 'Ankur Sharma', 'Haseeb Amjad', 'Tanwir Afzal', 'Nadeem Ahmed', 'Ehsan Nawaz']","['Amjad Ali', 'Salman Faris', 'Khurram Khan', 'SP Patil', 'Shaiman Anwar', 'Mohammad Shahzad', 'Fayyaz Ahmed', 'Krishna Chandran', 'Ahmed Raza', 'Mohammad Naveed', 'Kamran Shazad']",Kinrara Academy Oval,2014-05-04
