team1_players,team2_players,venue,date
"['SR Watson', 'SE Marsh', 'RT Ponting', 'MJ Clarke', 'CL White', 'MEK Hussey', 'BJ Haddin', 'NM Hauritz', 'CJ McKay', 'PM Siddle', 'DE Bollinger']","['Salman Butt', 'Kamran Akmal', 'Younis Khan', 'Mohammad Yousuf', 'Umar Akmal', 'Shoaib Malik', 'Shahid Afridi', 'Mohammad Amir', 'Naved-ul-Hasan', 'Umar Gul', 'Saeed Ajmal']",Sydney Cricket Ground,2010-01-24
