team1_players,team2_players,venue,date
"['AM Rahane', 'G Gambhir', 'V Kohli', 'Yuvraj Singh', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'R Ashwin', 'B Kumar', 'I Sharma', 'Mohammed Shami']","['AN Cook', 'IR Bell', 'KP Pietersen', 'JE Root', 'EJG Morgan', 'C Kieswetter', 'SR Patel', 'CR Woakes', 'JC Tredwell', 'ST Finn', 'JW Dernbach']",Nehru Stadium,2013-01-15
