team1_players,team2_players,venue,date
"['H Masakadza', 'V Sibanda', 'Sikandar Raza', 'BRM Taylor', 'SC Williams', 'MN Waller', 'E Chigumbura', 'P Utseya', 'SW Masakadza', 'KM Jarvis', 'TL Chatara']","['Tamim Iqbal', 'Mohammad Ashraful', 'Mominul Haque', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Nasir Hossain', 'Mahmudullah', 'Ziaur Rahman', 'Abdur Razzak', 'Shafiul Islam', 'Robiul Islam']",Queens Sports Club,2013-05-05
