team1_players,team2_players,venue,date
"['SP Fleming', 'NJ Astle', 'HJH Marshall', 'SB Styris', 'CL Cairns', 'CD McMillan', 'JDP Oram', 'BB McCullum', 'CZ Harris', 'DL Vettori', 'DR Tuffey']","['RP Alexander', 'MR Johnson', 'LC Romero', 'SJ Massiah', 'RW Staple', 'CB Lambert', 'JH Desai', 'Aijaz Ali', 'Rashid Zia', 'CA Reid', 'HR Johnson']",Kennington Oval,2004-09-10
