team1_players,team2_players,venue,date
"['CD Cumming', 'RA Jones', 'MS Sinclair', 'HJH Marshall', 'CL Cairns', 'JDP Oram', 'BB McCullum', 'DL Vettori', 'MDJ Walker', 'KP Walmsley', 'MJ Mason']","['Yasir Hameed', 'Imran Farhat', 'Yousuf Youhana', 'Inzamam-ul-Haq', 'Moin Khan', 'Shoaib Malik', 'Misbah-ul-Haq', 'Abdul Razzaq', 'Mohammad Sami', 'Danish Kaneria', 'Shabbir Ahmed']","Gaddafi Stadium, Lahore",2003-11-29
